id,title,vote_average,vote_count,popularity,year,month,day
640,Catch Me If You Can,StandardScaler(),StandardScaler(),StandardScaler(),2002,12,16
19542,The Red Shoes,StandardScaler(),StandardScaler(),StandardScaler(),1948,9,6
25376,The Secret in Their Eyes,StandardScaler(),StandardScaler(),StandardScaler(),2009,8,13
11104,Chungking Express,StandardScaler(),StandardScaler(),StandardScaler(),1994,7,14
1059,The Hidden Fortress,StandardScaler(),StandardScaler(),StandardScaler(),1958,12,28
626332,Flamin' Hot,StandardScaler(),StandardScaler(),StandardScaler(),2023,3,11
862,Toy Story,StandardScaler(),StandardScaler(),StandardScaler(),1995,11,22
24,Kill Bill: Vol. 1,StandardScaler(),StandardScaler(),StandardScaler(),2003,10,10
10515,Castle in the Sky,StandardScaler(),StandardScaler(),StandardScaler(),1986,8,2
38286,Three Men and a Leg,StandardScaler(),StandardScaler(),StandardScaler(),1997,12,27
76,Before Sunrise,StandardScaler(),StandardScaler(),StandardScaler(),1995,1,27
895,Andrei Rublev,StandardScaler(),StandardScaler(),StandardScaler(),1966,12,16
424694,Bohemian Rhapsody,StandardScaler(),StandardScaler(),StandardScaler(),2018,10,24
329,Jurassic Park,StandardScaler(),StandardScaler(),StandardScaler(),1993,6,11
1084736,The Count of Monte Cristo,StandardScaler(),StandardScaler(),StandardScaler(),2024,6,28
11712,Sanjuro,StandardScaler(),StandardScaler(),StandardScaler(),1962,1,1
14160,Up,StandardScaler(),StandardScaler(),StandardScaler(),2009,5,28
627,Trainspotting,StandardScaler(),StandardScaler(),StandardScaler(),1996,2,23
48035,Ordet,StandardScaler(),StandardScaler(),StandardScaler(),1955,1,9
1000837,I'm Still Here,StandardScaler(),StandardScaler(),StandardScaler(),2024,9,19
574074,Kitbull,StandardScaler(),StandardScaler(),StandardScaler(),2019,1,18
30017,Close-Up,StandardScaler(),StandardScaler(),StandardScaler(),1990,2,1
930094,"Red, White & Royal Blue",StandardScaler(),StandardScaler(),StandardScaler(),2023,7,27
70,Million Dollar Baby,StandardScaler(),StandardScaler(),StandardScaler(),2004,12,5
10386,The Iron Giant,StandardScaler(),StandardScaler(),StandardScaler(),1999,8,6
3090,The Treasure of the Sierra Madre,StandardScaler(),StandardScaler(),StandardScaler(),1948,1,15
679,Aliens,StandardScaler(),StandardScaler(),StandardScaler(),1986,7,18
1000492,All Your Faces,StandardScaler(),StandardScaler(),StandardScaler(),2023,3,29
160885,Tel chi el telùn,StandardScaler(),StandardScaler(),StandardScaler(),1999,5,12
37797,Whisper of the Heart,StandardScaler(),StandardScaler(),StandardScaler(),1995,7,15
237791,The Way He Looks,StandardScaler(),StandardScaler(),StandardScaler(),2014,4,10
10997,Farewell My Concubine,StandardScaler(),StandardScaler(),StandardScaler(),1993,1,1
81,Nausicaä of the Valley of the Wind,StandardScaler(),StandardScaler(),StandardScaler(),1984,3,11
745,The Sixth Sense,StandardScaler(),StandardScaler(),StandardScaler(),1999,8,6
6977,No Country for Old Men,StandardScaler(),StandardScaler(),StandardScaler(),2007,11,9
726684,Miraculous World: Shanghai - The Legend of Ladydragon,StandardScaler(),StandardScaler(),StandardScaler(),2021,5,15
29264,The Exterminating Angel,StandardScaler(),StandardScaler(),StandardScaler(),1962,5,16
28422,Love Exposure,StandardScaler(),StandardScaler(),StandardScaler(),2009,1,31
1580,Rope,StandardScaler(),StandardScaler(),StandardScaler(),1948,3,11
12104,Pink Floyd: The Wall,StandardScaler(),StandardScaler(),StandardScaler(),1982,7,14
1396,Mirror,StandardScaler(),StandardScaler(),StandardScaler(),1975,3,7
197,Braveheart,StandardScaler(),StandardScaler(),StandardScaler(),1995,5,24
78,Blade Runner,StandardScaler(),StandardScaler(),StandardScaler(),1982,6,25
41050,La Notte,StandardScaler(),StandardScaler(),StandardScaler(),1961,1,24
5925,The Great Escape,StandardScaler(),StandardScaler(),StandardScaler(),1963,7,3
315465,The Boy and the Beast,StandardScaler(),StandardScaler(),StandardScaler(),2015,7,11
15244,A Man Escaped,StandardScaler(),StandardScaler(),StandardScaler(),1956,11,11
76203,12 Years a Slave,StandardScaler(),StandardScaler(),StandardScaler(),2013,10,18
18438,Castaway on the Moon,StandardScaler(),StandardScaler(),StandardScaler(),2009,5,14
149,Akira,StandardScaler(),StandardScaler(),StandardScaler(),1988,6,10
634649,Spider-Man: No Way Home,StandardScaler(),StandardScaler(),StandardScaler(),2021,12,15
489412,It's Such a Beautiful Day,StandardScaler(),StandardScaler(),StandardScaler(),2012,8,24
28978,The Circus,StandardScaler(),StandardScaler(),StandardScaler(),1928,1,6
10404,Raise the Red Lantern,StandardScaler(),StandardScaler(),StandardScaler(),1991,12,18
447365,Guardians of the Galaxy Vol. 3,StandardScaler(),StandardScaler(),StandardScaler(),2023,5,3
242828,When Marnie Was There,StandardScaler(),StandardScaler(),StandardScaler(),2014,7,19
11010,The Postman,StandardScaler(),StandardScaler(),StandardScaler(),1994,4,7
961,The General,StandardScaler(),StandardScaler(),StandardScaler(),1926,12,25
1050035,Monster,StandardScaler(),StandardScaler(),StandardScaler(),2023,6,2
8290,Don't Look Now... We're Being Shot At!,StandardScaler(),StandardScaler(),StandardScaler(),1966,12,8
296096,Me Before You,StandardScaler(),StandardScaler(),StandardScaler(),2016,6,1
9323,Ghost in the Shell,StandardScaler(),StandardScaler(),StandardScaler(),1995,11,18
6715,The Cure,StandardScaler(),StandardScaler(),StandardScaler(),1995,4,21
770,Gone with the Wind,StandardScaler(),StandardScaler(),StandardScaler(),1939,12,15
180147,We Are the Nobles,StandardScaler(),StandardScaler(),StandardScaler(),2013,3,28
142061,"Batman: The Dark Knight Returns, Part 2",StandardScaler(),StandardScaler(),StandardScaler(),2013,1,3
85,Raiders of the Lost Ark,StandardScaler(),StandardScaler(),StandardScaler(),1981,6,12
949,Heat,StandardScaler(),StandardScaler(),StandardScaler(),1995,12,15
21334,Children of Heaven,StandardScaler(),StandardScaler(),StandardScaler(),1997,8,1
1578,Raging Bull,StandardScaler(),StandardScaler(),StandardScaler(),1980,11,14
234,The Cabinet of Dr. Caligari,StandardScaler(),StandardScaler(),StandardScaler(),1920,2,27
1646,Freedom Writers,StandardScaler(),StandardScaler(),StandardScaler(),2007,1,5
152532,Dallas Buyers Club,StandardScaler(),StandardScaler(),StandardScaler(),2013,11,1
38360,The Cranes Are Flying,StandardScaler(),StandardScaler(),StandardScaler(),1957,10,12
829,Chinatown,StandardScaler(),StandardScaler(),StandardScaler(),1974,6,20
20803,Ivan Vasilyevich Changes His Profession,StandardScaler(),StandardScaler(),StandardScaler(),1973,9,17
3777,Throne of Blood,StandardScaler(),StandardScaler(),StandardScaler(),1957,1,15
23282,One Week,StandardScaler(),StandardScaler(),StandardScaler(),1920,8,29
1092,The Third Man,StandardScaler(),StandardScaler(),StandardScaler(),1949,8,31
13398,Tokyo Godfathers,StandardScaler(),StandardScaler(),StandardScaler(),2003,12,5
194,Amélie,StandardScaler(),StandardScaler(),StandardScaler(),2001,4,25
33,Unforgiven,StandardScaler(),StandardScaler(),StandardScaler(),1992,8,7
150540,Inside Out,StandardScaler(),StandardScaler(),StandardScaler(),2015,6,17
122906,About Time,StandardScaler(),StandardScaler(),StandardScaler(),2013,9,4
827,Diabolique,StandardScaler(),StandardScaler(),StandardScaler(),1955,1,29
405,La Strada,StandardScaler(),StandardScaler(),StandardScaler(),1954,9,23
110,Three Colors: Red,StandardScaler(),StandardScaler(),StandardScaler(),1994,5,12
51482,Death Note Relight 1: Visions of a God,StandardScaler(),StandardScaler(),StandardScaler(),2009,9,23
20722,La Maison en Petits Cubes,StandardScaler(),StandardScaler(),StandardScaler(),2008,6,10
378108,In This Corner of the World,StandardScaler(),StandardScaler(),StandardScaler(),2016,11,12
118340,Guardians of the Galaxy,StandardScaler(),StandardScaler(),StandardScaler(),2014,7,30
9764,Dersu Uzala,StandardScaler(),StandardScaler(),StandardScaler(),1975,8,2
1892,Return of the Jedi,StandardScaler(),StandardScaler(),StandardScaler(),1983,5,25
776503,CODA,StandardScaler(),StandardScaler(),StandardScaler(),2021,8,13
10674,Mulan,StandardScaler(),StandardScaler(),StandardScaler(),1998,6,18
775,A Trip to the Moon,StandardScaler(),StandardScaler(),StandardScaler(),1902,6,15
597,Titanic,StandardScaler(),StandardScaler(),StandardScaler(),1997,11,18
615457,Nobody,StandardScaler(),StandardScaler(),StandardScaler(),2021,3,18
503314,Dragon Ball Super: Broly,StandardScaler(),StandardScaler(),StandardScaler(),2018,12,14
10728,Faust,StandardScaler(),StandardScaler(),StandardScaler(),1926,10,13
10242,What Ever Happened to Baby Jane?,StandardScaler(),StandardScaler(),StandardScaler(),1962,10,31
404378,A Street Cat Named Bob,StandardScaler(),StandardScaler(),StandardScaler(),2016,11,4
60243,A Separation,StandardScaler(),StandardScaler(),StandardScaler(),2011,2,15
25538,Yi Yi,StandardScaler(),StandardScaler(),StandardScaler(),2000,9,20
15383,Army of Shadows,StandardScaler(),StandardScaler(),StandardScaler(),1969,9,10
28971,Limelight,StandardScaler(),StandardScaler(),StandardScaler(),1952,10,16
671,Harry Potter and the Philosopher's Stone,StandardScaler(),StandardScaler(),StandardScaler(),2001,11,16
752,V for Vendetta,StandardScaler(),StandardScaler(),StandardScaler(),2006,2,23
488623,Forgotten,StandardScaler(),StandardScaler(),StandardScaler(),2017,11,29
354857,Regular Show: The Movie,StandardScaler(),StandardScaler(),StandardScaler(),2015,9,1
916224,Suzume,StandardScaler(),StandardScaler(),StandardScaler(),2022,11,11
313369,La La Land,StandardScaler(),StandardScaler(),StandardScaler(),2016,12,1
14836,Coraline,StandardScaler(),StandardScaler(),StandardScaler(),2009,2,5
223,Rebecca,StandardScaler(),StandardScaler(),StandardScaler(),1940,3,23
740937,Simone: Woman of the Century,StandardScaler(),StandardScaler(),StandardScaler(),2022,10,12
360814,Dangal,StandardScaler(),StandardScaler(),StandardScaler(),2016,12,21
49964,Where Is The Friend's House?,StandardScaler(),StandardScaler(),StandardScaler(),1987,7,1
7857,Amarcord,StandardScaler(),StandardScaler(),StandardScaler(),1973,12,18
920394,My Father's Violin,StandardScaler(),StandardScaler(),StandardScaler(),2022,1,21
554596,"No manches, Frida 2: paraíso destruido",StandardScaler(),StandardScaler(),StandardScaler(),2019,3,15
426618,Where Hands Touch,StandardScaler(),StandardScaler(),StandardScaler(),2018,9,14
7984,In the Name of the Father,StandardScaler(),StandardScaler(),StandardScaler(),1993,12,12
11036,The Notebook,StandardScaler(),StandardScaler(),StandardScaler(),2004,6,25
10238,Cries and Whispers,StandardScaler(),StandardScaler(),StandardScaler(),1972,12,21
334533,Captain Fantastic,StandardScaler(),StandardScaler(),StandardScaler(),2016,7,8
1162,The Miracle Worker,StandardScaler(),StandardScaler(),StandardScaler(),1962,5,23
1402,The Pursuit of Happyness,StandardScaler(),StandardScaler(),StandardScaler(),2006,12,14
665,Ben-Hur,StandardScaler(),StandardScaler(),StandardScaler(),1959,11,18
491480,The Boy Who Harnessed the Wind,StandardScaler(),StandardScaler(),StandardScaler(),2019,2,14
210577,Gone Girl,StandardScaler(),StandardScaler(),StandardScaler(),2014,10,1
29455,Winter Light,StandardScaler(),StandardScaler(),StandardScaler(),1963,2,11
582927,I'm No Longer Here,StandardScaler(),StandardScaler(),StandardScaler(),2019,10,21
458302,"Remi, Nobody's Boy",StandardScaler(),StandardScaler(),StandardScaler(),2018,12,12
610150,Dragon Ball Super: Super Hero,StandardScaler(),StandardScaler(),StandardScaler(),2022,6,11
183011,Justice League: The Flashpoint Paradox,StandardScaler(),StandardScaler(),StandardScaler(),2013,7,30
158445,Miracle in Cell No. 7,StandardScaler(),StandardScaler(),StandardScaler(),2013,1,23
804,Roman Holiday,StandardScaler(),StandardScaler(),StandardScaler(),1953,8,26
615453,Ne Zha,StandardScaler(),StandardScaler(),StandardScaler(),2019,7,26
505262,My Hero Academia: Two Heroes,StandardScaler(),StandardScaler(),StandardScaler(),2018,8,3
2011,Persepolis,StandardScaler(),StandardScaler(),StandardScaler(),2007,6,27
20271,Divorce Italian Style,StandardScaler(),StandardScaler(),StandardScaler(),1961,12,20
17295,The Battle of Algiers,StandardScaler(),StandardScaler(),StandardScaler(),1966,9,8
654,On the Waterfront,StandardScaler(),StandardScaler(),StandardScaler(),1954,6,22
24238,Mary and Max,StandardScaler(),StandardScaler(),StandardScaler(),2009,4,9
573164,An Egg Rescue,StandardScaler(),StandardScaler(),StandardScaler(),2021,8,12
667520,A Whisker Away,StandardScaler(),StandardScaler(),StandardScaler(),2020,6,18
482321,Ron's Gone Wrong,StandardScaler(),StandardScaler(),StandardScaler(),2021,10,14
944401,Dogman,StandardScaler(),StandardScaler(),StandardScaler(),2023,9,27
94047,My Way,StandardScaler(),StandardScaler(),StandardScaler(),2011,12,21
1376434,Predator: Killer of Killers,StandardScaler(),StandardScaler(),StandardScaler(),2025,6,5
52629,El Infierno,StandardScaler(),StandardScaler(),StandardScaler(),2010,9,3
530254,The Witch: Part 1. The Subversion,StandardScaler(),StandardScaler(),StandardScaler(),2018,6,27
3112,The Night of the Hunter,StandardScaler(),StandardScaler(),StandardScaler(),1955,7,27
1607,A Bronx Tale,StandardScaler(),StandardScaler(),StandardScaler(),1993,10,1
833,Umberto D.,StandardScaler(),StandardScaler(),StandardScaler(),1952,1,20
393,Kill Bill: Vol. 2,StandardScaler(),StandardScaler(),StandardScaler(),2004,4,16
455714,Bad Genius,StandardScaler(),StandardScaler(),StandardScaler(),2017,5,3
16237,Teen Titans: Trouble in Tokyo,StandardScaler(),StandardScaler(),StandardScaler(),2006,9,15
550205,Wish Dragon,StandardScaler(),StandardScaler(),StandardScaler(),2021,1,15
316029,The Greatest Showman,StandardScaler(),StandardScaler(),StandardScaler(),2017,12,20
662,La Jetée,StandardScaler(),StandardScaler(),StandardScaler(),1962,2,16
777,Grand Illusion,StandardScaler(),StandardScaler(),StandardScaler(),1937,6,4
265195,Wild Tales,StandardScaler(),StandardScaler(),StandardScaler(),2014,8,21
47796,Mamma Roma,StandardScaler(),StandardScaler(),StandardScaler(),1962,9,22
11293,Paper Moon,StandardScaler(),StandardScaler(),StandardScaler(),1973,5,9
961323,Nimona,StandardScaler(),StandardScaler(),StandardScaler(),2023,6,23
501929,The Mitchells vs. the Machines,StandardScaler(),StandardScaler(),StandardScaler(),2021,4,22
331482,Little Women,StandardScaler(),StandardScaler(),StandardScaler(),2019,12,25
3034,Young Frankenstein,StandardScaler(),StandardScaler(),StandardScaler(),1974,12,15
16,Dancer in the Dark,StandardScaler(),StandardScaler(),StandardScaler(),2000,9,1
698948,Thirteen Lives,StandardScaler(),StandardScaler(),StandardScaler(),2022,7,18
522212,Just Mercy,StandardScaler(),StandardScaler(),StandardScaler(),2019,12,25
369557,Sing Street,StandardScaler(),StandardScaler(),StandardScaler(),2016,3,11
774531,Young Woman and the Sea,StandardScaler(),StandardScaler(),StandardScaler(),2024,5,31
381341,Perfect Strangers,StandardScaler(),StandardScaler(),StandardScaler(),2016,2,11
25364,Ace in the Hole,StandardScaler(),StandardScaler(),StandardScaler(),1951,6,29
32085,Vincent,StandardScaler(),StandardScaler(),StandardScaler(),1982,10,1
613,Downfall,StandardScaler(),StandardScaler(),StandardScaler(),2004,9,16
453,A Beautiful Mind,StandardScaler(),StandardScaler(),StandardScaler(),2001,12,14
23160,Werckmeister Harmonies,StandardScaler(),StandardScaler(),StandardScaler(),2001,2,1
10191,How to Train Your Dragon,StandardScaler(),StandardScaler(),StandardScaler(),2010,3,18
698508,Redeeming Love,StandardScaler(),StandardScaler(),StandardScaler(),2022,1,21
275,Fargo,StandardScaler(),StandardScaler(),StandardScaler(),1996,3,8
1214484,Let Go,StandardScaler(),StandardScaler(),StandardScaler(),2024,11,1
235,Stand by Me,StandardScaler(),StandardScaler(),StandardScaler(),1986,8,8
505192,Shoplifters,StandardScaler(),StandardScaler(),StandardScaler(),2018,6,2
45752,Scooby-Doo! Camp Scare,StandardScaler(),StandardScaler(),StandardScaler(),2010,9,14
89,Indiana Jones and the Last Crusade,StandardScaler(),StandardScaler(),StandardScaler(),1989,5,24
50759,An Autumn Afternoon,StandardScaler(),StandardScaler(),StandardScaler(),1962,11,18
585,"Monsters, Inc.",StandardScaler(),StandardScaler(),StandardScaler(),2001,11,1
761898,Sword Art Online the Movie – Progressive – Aria of a Starless Night,StandardScaler(),StandardScaler(),StandardScaler(),2021,10,30
152601,Her,StandardScaler(),StandardScaler(),StandardScaler(),2013,12,18
59440,Warrior,StandardScaler(),StandardScaler(),StandardScaler(),2011,9,9
968,Dog Day Afternoon,StandardScaler(),StandardScaler(),StandardScaler(),1975,9,21
581528,"The Gangster, the Cop, the Devil",StandardScaler(),StandardScaler(),StandardScaler(),2019,5,15
399174,Isle of Dogs,StandardScaler(),StandardScaler(),StandardScaler(),2018,3,23
3083,Mr. Smith Goes to Washington,StandardScaler(),StandardScaler(),StandardScaler(),1939,10,19
16804,Departures,StandardScaler(),StandardScaler(),StandardScaler(),2008,9,13
5801,Pather Panchali,StandardScaler(),StandardScaler(),StandardScaler(),1955,8,26
546554,Knives Out,StandardScaler(),StandardScaler(),StandardScaler(),2019,11,27
24428,The Avengers,StandardScaler(),StandardScaler(),StandardScaler(),2012,4,25
1081676,Forgotten Love,StandardScaler(),StandardScaler(),StandardScaler(),2023,9,26
379170,Sherlock: The Abominable Bride,StandardScaler(),StandardScaler(),StandardScaler(),2016,1,1
323272,War Room,StandardScaler(),StandardScaler(),StandardScaler(),2015,8,28
293299,Feast,StandardScaler(),StandardScaler(),StandardScaler(),2014,10,25
33320,Millennium Actress,StandardScaler(),StandardScaler(),StandardScaler(),2002,9,14
